movie_id,title,tags
19187,The Hebrew Hammer,jewish blaxploit hero save hanukkah clutch santa claus' evil son. action comedi independ film adam goldberg judi greer andi dick jonathan kesselman
46415,Neal 'n' Nikki,"film, name implies, centr gurneal ""neal"" ahluwalia nikkita ""nikki"" bakshi (uday chopra tanisha), two canadian indian descent, born rais british columbia. get marri neal want spend one month vacat total freedom meet women, go clubs... comedi romanc music uday chopra tanisha mukherje abhishek bachchan arjun sablok"
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"follow andy, need hook hottie, pronto, sex in... well, forev - luck thing that' hard. equal horni teenag roommat also need superbad, help nerdi pal, mcanalovin' fake i.d., may tap keg. comedi duringcreditssting bryan callen noureen dewulf mircea monro craig moss"
27588,Forget Me Not,"graduat weekend, sandi channing, popular class presid small-town high school, enjoy time life. friend start disappearing, sandi discov unwittingli awaken veng spirit girl wrong long ago. fight sanity, sandi must unlock dark secret past late. drama horror romanc independ film carli schroeder codi linley brie gabriel tyler oliv"
223,Rebecca,self-consci bride torment memori husband' dead first wife. drama mysteri mont carlo base novel age differ secret obsess bride cornwal love suspens rural set devot housekeep death estat costum parti film noir second wife laurenc olivi joan fontain georg sander alfr hitchcock
9725,Friday the 13th Part 2,"five year horribl bloodbath camp crystal lake, seem jason voorhe dement mother past. paul open new camp close infam site, ignor warn stay away, sexually-charg group counselor follow -- includ child psychologist major ginny. jason hide time, readi revenge. horror thriller camp summer camp gore slasher b horror brisban queensland ami steel john furey adrienn king steve miner"
28580,The Lost Weekend,"birnam, long-tim alcoholic, sober ten day appear worst... crave becom insidious. evad countri weekend plan brother girlfriend, begin four-day bender might last - one way another. drama desper weekend delirium addict alcohol writer alcohol bat suicid thought low self esteem film noir paranoid ray milland jane wyman phillip terri billi wilder"
23730,C.H.U.D.,"rash bizarr murder new york citi seem point group grotesqu deform vagrant live sewers. courag policeman, photo journalist girlfriend, nutti bum, seem know lot creatures, band togeth tri determin creatur stop them. horror scienc fiction monster mutant shower polic blood splatter toxic independ film gore decapit blood zombi new york citi cannib polic detect flamethrow bum sewer polic investig nuclear wast hobo john heard daniel stern christoph curri dougla cheek"
84197,Filly Brown,"“majo” tonorio, a.k.a. filli brown, raw, young lo angel hip-hop artist spit heart. sleazi record produc offer crack rap stardom, majo face daunt choices. incarcer mother, record contract could ticket struggl family. take deal mean sell talent true friend help cusp success. drama resmin ati babi bash david bianchi michael d. olmo"
46256,The Lion of Judah,"upon learn judah trap clutch townspeopl face possibl sacrific annual festival, stabl mate leav cozi barn embark adventur find free friend. adventur anim comedi famili palm sunday jerusalem judah bethlehem judah georgina cordova ernest borgnin michael madsen deryck broom"
19997,Niagara,"rose loomi older, gloomier husband, george, vacat cabin niagara falls, n.y. coupl befriend polli ray cutler, honeymoon area. polli begin suspect someth amiss rose george, suspicion grow see rose arm anoth man. ray initi think polli overreacting, thing georg rose soon take shockingli dark turn. crime drama thriller clock tower infidel self-defens waterfal delirium murder morgu tour guid fear pursuit hitchcockian scream unconsci film noir adultress marilyn monro joseph cotten jean peter henri hathaway"
43266,How Green Was My Valley,"turn centuri welsh mine village, morgan (he stern, gentle) rais coal-min son hope youngest find better life. lot atmosphere, sentiment view pre-union miners' lives. film base 1939 richard llewellyn novel name. drama wale rural set coal mine walter pidgeon maureen o'hara roddi mcdowal john ford"
278316,Da Sweet Blood of Jesus,movi human be addict blood. thriller comedi romanc felicia pearson zaraah abraham elvi nolasco spike lee
1412,"Sex, Lies, and Videotape",sexual repress woman' husband affair sister. arriv visitor rather unusu fetish chang everything. drama sexual obsess sex sexual camcord spanner orgasm videoband long safe sex interview voyeur andi macdowel peter gallagh jame spader steven soderbergh
176,Saw,"obsess teach victim valu life, deranged, sadist serial killer abduct moral wayward. captured, must face imposs choic horrif game survival. victim must fight win live back, die trying... horror mysteri crime shotgun base short film sadist pistol chain bludgeon game death cari elw danni glover monica potter jame wan"
39939,Super Troopers,"five bored, occasion high alway ineffect vermont state trooper must prove worth governor lose jobs. stumbl drug ring, plan make bust, rival polic forc steal glory. comedi crime mysteri alcohol radio polic chief highway cop broken lizard marijuana drug humor polic corrupt aftercreditssting duringcreditssting shenanigan jay chandrasekhar steve lemm kevin heffernan jay chandrasekhar"
357834,The Algerian,"algerian intern polit thriller collid world middl east america. follow ali (ben youcef) across world algeria new york, la vega lo angel reveal sleeper cell part intern plot. ben youcef candic coke harri lennix giovanni zelko"
215924,The Amazing Catfish,"young claudia work supermarket promot variou type products. one night, end emerg room sever append meet martha, patient, lay bed next hers. comedi drama woman director lisa owen ximena ayala sonia franco claudia sainte-luc"
480,Monsoon Wedding,excit indian wed come relationship two differ time show modern also traditional. differ charact stori interact director mira nair film use indian-american product illustr theme modern day indian familiar with. comedi drama romanc child abus adulteri arrang marriag bollywood wed woman director wed arrang class system naseeruddin shah lillet dubey vijay raaz mira nair
14295,You Can Count on Me,"singl mother' life thrown turmoil struggling, rarely-seen younger brother return town. drama romanc independ film laura linney mark ruffalo matthew broderick kenneth lonergan"
11219,The Trouble with Harry,"troubl erupt small, quiet new england town man' bodi found woods. problem almost everyon town think someth death. comedi mysteri thriller small town chase wife leav murder suspens femal corps edmund gwenn john forsyth shirley maclain alfr hitchcock"
20770,But I'm a Cheerleader,"megan all-american girl. cheerleader. boyfriend. megan like kiss boyfriend much. pretti touchi cheerlead friends. conserv parent worri must lesbian send ""sexual redirection"" school, must learn straight. comedi come cheerlead homosexu independ film lesbian lesbian interest woman director natasha lyonn brandt will bud cort jami babbit"
176124,Home Run,"pro ball player substanc abus problem forc rehab hometown, find new hope get honest checker past, take coach duti misfit littl leagu team drama basebal scott elrod dorian brown charl henri wyson david boyd"
500,Reservoir Dogs,"botch robberi indic polic informant, pressur mount aftermath warehouse. crime beget violenc survivor -- veteran mr. white, newcom mr. orange, psychopath parole mr. blonde, bicker weasel mr. pink nice guy eddi -- unravel. crime thriller traitor jewelri psychopath thief heist betray mysteri escap gang plan gone wrong warehous ensembl cast male cast told flashback heist gone wrong foreshadow rendezv icon set one room uneasi allianc rag tag group harvey keitel tim roth michael madsen quentin tarantino"
60400,The Blue Bird,"set mid-europ sometim late 18th centuri mytyl (shirley temple), bratti daughter woodcutt (russel hicks), find uniqu bird royal forest selfishli refus give sick friend. night, visit dream fairi name berylun (jessi ralph ) send brother tyltyl (johnni russell) search blue bird happiness. accompani them, fairi magic transform dog tylo (eddi collins), cat tylett (gale sondergaard), lantern (""light"") human form. children number adventures. dream journey make mytyl awak kinder gentler girl learn appreci comfort joy home family. drama famili fantasi bird shirley templ spring byington nigel bruce walter lang"
429,"The Good, the Bad and the Ugly","civil war rage union confederacy, three men – quiet loner, ruthless hit man mexican bandit – comb american southwest search strongbox contain $200,000 stolen gold. western bounti hunter refuge gold anti hero gallow hitman armi outlaw shootout moral ambigu spaghetti western eli wallach clint eastwood lee van cleef sergio leon"
310569,The Second Mother,"leav daughter jessica small town pernambuco rais relatives, val spend next 13 year work nanni fabinho são paulo. financi stabil live guilt rais jessica herself. fabinho’ univers entranc exam approach, jessica reappear life seem want give mother second chance. howev jessica rais servant exist turn val’ routin head. precis humour, anna muylaert turn eye subtl power forc keep rigid class structur place youth may one shake up. drama brazilian brazil pool mother daughter relationship architectur class differ housekeep woman director regina casé michel joelsa camila márdila anna muylaert"
98369,Blue Like Jazz,young man must find way southern baptist root seem accept new liber art college. drama comedi book store marshal allman clair holt tania raymond steve taylor
114065,Down & Out With The Dolls,"raunchy, spunki tale rise fall all-girl rock band portland, oregon. comedi music"
89750,"Pink Ribbons, Inc.","breast cancer becom poster child corpor cause-rel market campaigns. countless women men walk, bike, climb shop cure. year, million dollar rais name breast cancer, money go actual achieve? pink ribbons, inc. featur documentari show devast realiti breast cancer, market expert label ""dream cause,"" becom obfusc shiny, pink stori success. documentari market breast cancer corporat woman director samantha king barbara brenner barbara ehrenreich léa pool"
49951,Certifiably Jonathan,"famou comedian artist want display work art museum. think lost touch, seri famou comedian drop help rekindl artist comed spark. comedi jonathan winter robin william sarah silverman jame david pasternak"
86331,Desire,"social context deterior countrywid econom crisis, life sever peopl turn upsid meet cecile, charact symbol desire. drama romanc franc femal nuditi sex sexual love sexual fantasi romanc unfaith unsimul sex prostitut femal homosexu coupl desir lesbian sex explicit sex econom crisi sexual disord erot movi déborah révi hélène zimmer gowan didi laurent bouhnik"
355629,The Blade of Don Juan,"fate arm-wrestl match lead two rival brother adventur street lima, peru. arm spoil victory, boy must navig mani obstacl stand way goal: hous parti side track hope lost virginity. drama comedi peru juan carlo montoya rodrigo viaggio irma mauri tom sanchez"
16433,Grand Theft Parsons,"time right proper simpli buri dead. one times... gram parson one influenti musician time; bitter, brilliant, geniu knew elvis, trip stone fatal overdos morphin tequila 1973. die came story. stori deep within folklore; stori friendship, honour adventure; stori extraordinari realli happen, one would believ it. two men, hearse, dead rock star, five gallon petrol, promise. extraordinari chase modern times. crime comedi drama adventur 1970 rock star chase musician independ film johnni knoxvil christina appleg gabriel macht david caffrey"
15544,Extreme Movie,sketch comedi movi joy embarrass teen sex. mostli embarrassments. comedi patrick j. adam ryan pinkston denis boutt adam jay epstein
43884,The Charge of the Light Brigade,"major vicker offic 27th lancer india 1856. whilst regiment manoeuvres, barrack attack surat khan soldier massacr british women children. leav inextinguish memori vicker promis aveng dead. action adventur drama war ambush british armi fort invas attack heroism massacr india cavalri tragic death epic battl crimea fiancé brother brother love woman light brigad hors british lancer societi ball errol flynn olivia de havilland patric knowl michael curtiz"
107315,Below Zero,"jack (edward furlong) danger miss deadline, manag order take whatev measur need complet screenplay. jack lock slaughterhous freezer discov inner demon keep company. despit cold, jack' imagin red-hot concoct stori frank (furlong), tow truck driver who' lock fridg die victim serial killer. thriller horror screenwrit edward furlong michael berryman kristin booth justin thoma ostensen"
137955,Crowsnest,"late summer 2011, five young friend road trip went miss attack nomad cannib huge rv. video record victim &amp; recov polic evid still-unsolv murders."
13064,Airborne,"mitchel goosen sixteen/seventeen year old kid california love surf roller blade. yet, parents, two zoologist given grant work australia. problem was: mitchel go them. so, get sent stay aunt, uncle, cousin cincinnati, ohio. arrives, meet cousin also new roommat next six months: wiley. mitchel goe school get bad side high school hockey players. mitchel wiley end endur week tortur guys. then, big guy mitchel wiley learn get along tri beat central high school rival competit devil' backbon action adventur comedi sport rollerblad shane mcdermott seth green brittney powel rob bowman"
59917,Cotton Comes to Harlem,charismat black nationalist leader rev deke o'malley tri sell peopl harlem dream. invest $100 compani live africa. cop gravedigg coffin know deke fraudul scheme take advantag poor ignor can't wait chanc expos him. action adventur blaxploit godfrey cambridg raymond st. jacqu calvin lockhart ossi davi
157422,The Wicked Within,"year pass sinc sudden death child, famili gather take place whilst unexplain event occur. tension peculiar circumst crack veneer cordial dark secret emerge. horror sienna guillori gianni capaldi enzo cilenti jay alaimo"
310933,Bleeding Hearts,"captur hearts, insan serial killer/horror film, heart-jumping, heart-crush - truli dement - roller coaster ride mystery, violence, sex gore. raging, climat twist, heart end one place. suppos be. horror robert loggia charl durn toni todd dylan bank"
7553,Waiting...,"employe bennigan's-lik restaur (called, creativ enough, shenanigan's), kill time real live get started. wait, deal picki custom want steak cook order enthusiast manag want build perfect wait staff. luckily, employe effect reveng tactics. comedi decis waiter hostess traine gross employ employe relationship speak german glass pipe scream ryan reynold anna fari justin long rob mckittrick"
12877,Dead Man's Shoes,soldier return home small town exact deadli reveng thug torment dimwit brother away. drama thriller crime rage hate brother reveng punish home movi footag paddi considin gari stretch tobi kebbel shane meadow
39895,From a Whisper to a Scream,"uncl execut murderess relat four stori hometown, oldfield, reporter. first, elderli man pursu romanc younger woman, even grave beyond. second, wound man run creditor rescu backwood hermit hold secret etern life. third, glass-eat carni pay ultim price look love outside. fourth, group civil war soldier held captiv household orphan strang intent them. comedi horror civil war narrat voodoo necrophilia antholog librarian freak show vincent price clu gulag terri kiser jeff burr"
102840,Sex With Strangers,"marri couples, sex obsess overwhelm belief strict monogamy. abil act sexual fantasi import uphold convent love marriage. sex stranger paint authent intim portrait three couples, euphoria fantasi fulfil desper splinter relationships, show live profoundli affect lifestyl lead. jame theresa, coupl thirties, use motor home pleasur palac travel club club seduc coupl wherev go. calvin sarah think get marri meet julie, swing, bisexu - fall calvin. psychodrama almost displac sex shannon gerard, passion swinging, even question whether lifestyl realli them... documentari"
55616,Dracula: Pages from a Virgin's Diary,"ballet rendit bram stoker' gothic novel dracula, present style reminisc silent expressionist cinema earli 20th century. work employ subtl sometim bold use color emphas themes, mainli present black-and-white, tint monochrome. spoken dialogu heard, stori sinist intrigu immigr prey upon young english women unfold dance, pantomim subtitles. horror dracula independ film wei-qiang zhang tara birtwhistl david moroni guy maddin"
29697,Faith Like Potatoes,"frank rautenbach lead strong cast angu buchan, zambian farmer scottish heritage, leav farm midst polit unrest racial charg land reclaim travel south famili start better life kwazulu natal,south africa. drama christian film food frank rautenbach jeann neilson hamilton dlamini regardt van den bergh"
50037,Beyond the Black Rainbow,"deep within mysteri arboria institute, disturb beauti girl held captiv doctor search inner peace. mind control sinist technology. silently, wait next session derang therapist dr. barri nyle. hope escape, must journey darkest reach institute, nyle wonʼt easili part gift danger creation. fantasi scienc fiction horror commun suspens mad doctor captiv drug aftercreditssting michael roger scott hyland marilyn norri pano cosmato"
94329,The Raid,"deep heart jakarta' slum lie impenetr safe hous world' danger killer gangsters. now, run-down apart block consid untouch even bravest police. cloak cover pre-dawn dark silence, elit swat team task raid safe hous order take notori drug lord run it. chanc encount spotter blow cover news assault reach drug lord, building' light cut exit blocked. strand sixth floor way out, unit must fight way city' worst surviv mission. star indonesian martial art sensat iko uwais. action thriller crime crime boss tenement high rise monitor tower block jakarta indonesia swat swat team iko uwai joe taslim donni alamsyah gareth evan"
53502,The Dead Undead,good vampir battl zombi vampir tri hide ident prevent infect spreading. horror scienc fiction action vampir zombi vaniti project mad cow diseas luke goss joshua alba matthew r. anderson matthew r. anderson
202604,The Vatican Exorcisms,documentari follow us film-mak joe marino head itali investig exorc truth behind rumor demon possession. horror documentari mysteri exorc joe marino joe marino
289,Casablanca,"casablanca, morocco decemb 1941, cynic american expatri meet former lover, unforeseen complications. drama romanc love triangl corrupt spi resist casablanca emigr visa patriot nation concentr camp nazi war melodrama film noir humphrey bogart ingrid bergman paul henreid michael curtiz"
27374,Lake Mungo,"16 year old alic palmer drown local dam. bodi recov and, griev famili buri her. famili experi seri strange, inexplic event center around home. unsettled, palmer seek help psychic parapsychologist, ray kemeny. ray discov alic led secret, doubl life. lake mungo, alice' secret past emerges. horror thriller supernatur drama talia zucker rosi traynor david pledger joel anderson"
26815,Rocket Singh: Salesman of the Year,"rocket singh - salesman year sometim thoughtless, sometim thought stori fresh graduat tri find balanc madden demand 'professional' way, way heart - stumbl upon crazi way turn world upsid down, career right side up. welcom world sale boss! drama comedi romanc ambit bollywood busi india struggl career ranbir kapoor sumeet darshan dobhal gauhar khan shimit amin"
811,Silent Running,"futur earth barren flora fauna, planet' ecosystem exist larg pod attach spacecraft. word come pod jettison space destroy spacecraft reus commerci purposes, crew valley forg rejoic prospect go home. botanist freeman lowel love forest creatures, decid take matter hand protect loves. adventur drama scienc fiction space marin sunlight plant space travel saturn biotop greenhous dystopia space food robot space station bruce dern cliff pott ron rifkin dougla trumbul"
1366,Rocky,"world heavyweight box champion, apollo creed want give unknown fighter shot titl public stunt, handler choos palooka rocki balboa, uneduc collector philadelphia loan shark. rocki team trainer mickey goldmil make lifetim break. drama underdog philadelphia transport italo-american fight love one' life public boxer independ box match train lover surpris world champion amateur victori sylvest stallon talia shire burt young john g. avildsen"
244776,The Sleepwalker,"young couple, kaia andrew, renov kaia' seclud famili estate. live violent interrupt unexpect guest arrive. sleepwalk chronicl unravel live four dispar charact transcend genr convent narr contriv reveal someth much disturbing. drama woman director young coupl seclud famili estat christoph abbott bradi corbet stephani elli mona lerch"
5769,Tom Jones,tom love sophi sophi love tom. tom sophi differ classes. find way mayhem true love? adventur comedi histori romanc rag rich tutor squir albert finney susannah york hugh griffith toni richardson
277685,Unfriended,"video chat one night, six high school friend receiv skype messag classmat kill exactli one year ago. first think prank, girl start reveal friends' darkest secrets, realiz deal someth world, someth want dead. told entir young girl' comput desktop, unfriend redefin 'found footage' new gener teens. horror thriller comput bulli reveng internet teenag violenc internet chat humili death extramarit affair veng ghost comput screen ghost one night found footag skype facebook blender shelley hennig mose jacob storm rene olstead levan gabriadz"
103,Taxi Driver,"mental unstabl vietnam war veteran work night-tim taxi driver new york citi perceiv decad sleaz feed urg violent action, attempt save preadolesc prostitut process. crime drama vietnam veteran taxi obsess drug dealer night shift vigilant alien misanthrop shot death illeg prostitut loner robert de niro cybil shepherd harvey keitel martin scorses"
11298,The Howling,"bizarr near fatal encount serial killer, newswoman sent rehabilit center whose inhabit may seem. drama horror insan asylum werewolf newswoman patrick macne denni dugan christoph stone joe dant"
646,Dr. No,"film launch jame bond saga, agent 007 battl mysteri dr. no, scientif geniu bent destroy u.s. space program. countdown disast begins, bond must go jamaica, encount beauti honey ryder, confront megalomaniac villain massiv island headquarters. adventur action thriller london england england assassin spi casino exot island card game space marin intellig jamaica secret base secret mission baccarat secret organ secret intellig servic nuclear radiat villain secret agent atom reactor sean conneri ursula andress joseph wiseman terenc young"
93856,Chernobyl Diaries,"group six tourist look go beaten path, hire 'extrem tour guide'. ignor warnings, take citi pripyat, former home worker chernobyl nuclear reactor, desert town sinc disast 25 year earlier. brief explor abandon city, group member find stranded, discov alone. horror thriller radiat ukrain nuclear radiat tourist nuclear power plant strand desert town pripyat jess mccartney jonathan sadowski olivia taylor dudley bradley parker"
9003,Hellraiser,"larri wife, julia move old hous discov hideou creatur - man' half-brother, also woman' former lover - hide upstairs. lost earthli bodi trio s&amp;m demons, cenobites, frank, brought back exist drop blood floor. soon forc former mistress bring necessari human sacrific complet body... cenobit happi this. horror underworld seduct supernatur pinhead reveng undead demon puzzl box attic cenobit bodi horror andrew robinson clare higgin ashley laurenc clive barker"
347126,God's Not Dead 2,"high school teacher ask question class jesus, reason respons land deep troubl could expel god public squar all. drama christian hayley orrantia melissa joan hart jess metcalf harold cronk"
10092,Cry_Wolf,"eight unsuspect high school senior posh board school, delight play game lies, come face-to-fac terror learn nobodi believ liar - even tell truth. horror thriller murder serial killer student rumor julian morri lindi booth jare padalecki jeff wadlow"
10643,Godzilla 2000,godzilla save tokyo fli saucer transform beast orga. adventur horror action scienc fiction japan monster fli saucer godzilla citi kaiju takehiro murata naomi nishida mayu suzuki takao okawara
46705,Blue Valentine,"dean cindi live quiet life modest neighborhood. appear world feet outset relationship. however, lack ambit retreat self-absorpt caus potenti irrevers crack marriage. drama romanc danc nurs depress classroom bridg marriag truck love dysfunct famili children ryan gosl michel william mike vogel derek cianfranc"
546,Transamerica,bree get sex chang oper final allow actual she’ alreadi mind long time: transit woman. yet happen suddenli run son end come trip across unit states. drama individu gay new york usa missionari father son relationship sexual ident transsexu runaway sexual abus waitress parent kid relationship drug addict cocain women' sexual ident hustler new ident motel therapist porn actor road trip independ film lo angel transgend stolen car hitchhik felic huffman kevin zeger elizabeth peña duncan tucker
76487,The Devil Inside,"italy, woman becom involv seri unauthor exorc mission discov happen mother, allegedli murder three peopl exorcism. thriller horror rome exorc death demon possess found footag fernanda andrad simon quarterman evan helmuth william brent bell"
5722,Beyond the Valley of the Dolls,hip happenin' girl rock group head la claim lead-sing kelly' inherit make (and make it) la. soon girl fall morass drug deceit record success soars. take sever tragedi make stop think... late? comedi drama thriller pop pop star music dolli read cynthia myer marcia mcbroom russ meyer
39833,Love Me Tender,elvi prestley' first film civil war drama. drama action western music romanc civil war richard egan debra paget elvi presley robert d. webb
1781,An Inconvenient Truth,documentari al gore' campaign make issu global warm recogn problem worldwide. documentari climat chang greenhous effect climat earth global warm polit truth crisi natur environ scienc audienc al gore billi west ronald reagan davi guggenheim
18712,Sands of Iwo Jima,"relationship sergeant stryker group rebelli recruit made difficult sergeant' tough train tactics. tarawa, leatherneck chanc see stryker action, begin appreci him. action drama histori war sergeant iwo jima john wayn john agar adel mara allan dwan"
7944,Shine a Light,"martin scorses roll stone unit ""shine light,"" look roll stones."" scorses film stone two-day period intim beacon theater new york citi fall 2006. cinematograph captur raw energi legendari band. documentari music new york film director legend song public roll stone rock guest music video music concert theatr milieu perform mick jagger keith richard charli watt martin scorses"
171424,The Green Inferno,"group student activist travel new york citi amazon save rainforest. however, arriv vast green landscape, soon discov alone… good deed goe unpunished. action adventur horror thriller chile gore jungl extrem violenc cannib south america lorenza izzo ariel levi sky ferreira eli roth"
361475,Departure,"english mother teenag son spend week prepar sale remot holiday hous south france. fifteen-year-old elliot struggl dawn sexual increas alien mother, beatrice. turn confront realis marriag father, philip, grown loveless life know come end. enigmat local teenager, clément, quietli enter lives, mother son compel confront desir and, finally, other. drama romanc famili gay juliet stevenson alex lawther phénix brossard andrew steggal"
113947,The Sessions,"though childhood bout polio left depend iron lung, mark o'brien (john hawkes) maintain career journalist poet. write assign deal sex disabl piqu mark' curiosity, decid investig possibl experienc sex himself. overtur toward caregiv scare away, book appoint sex surrog cheryl green (helen hunt) lose virginity. drama romanc comedi cat virgin narrat wheelchair graduat sexual arous judaism power outag intim cathol church sexual awaken male virgin woman cri spong bath cathol priest jealou husband iron lung sex surrog polio cri woman polio victim jewish man true life charact gurney sexual pleasur piti sex jewish convert handicap sex sexual explor nake woman thrift store john hawk helen hunt william h. maci ben lewin"
18570,"Food, Inc.","documentari filmmak robert kenner examin mammoth corpor taken aspect food chain unit states, farm food grown chain restaur supermarket sold. narrat author activist eric schlosser, film featur interview averag american dietari habits, commentari food expert like michael pollan unsettl footag shot insid large-scal anim process plants. documentari food industri monsanto organ food sustain gricultur corn michael pollan eric schlosser richard lobb robert kenner"
83860,October Baby,octob babi come age stori beauti naiv colleg freshman discov entir life lie set road trip host misfit discov answer craves. drama adopt colleg rachel hendrix jason burkey robert amaya andrew erwin
41469,Next Stop Wonderland,lightheart stori man woman seem destin together... hilari chain accid seem determin keep apart! comedi drama romanc independ film hope davi philip seymour hoffman holland taylor brad anderson
244772,The Skeleton Twins,"estrang twin maggi milo coincident cheat death day, prompt reunit confront reason live went wrong. twins' reunion reinvigor them, realiz key fix live may lie repair relationship. drama new york adulteri confess brother sister relationship infidel bisexu reject cowardic reunion death father mother daughter relationship lesbian closet teacher student relationship mother son relationship lgbt gay lead charact gay brother estrang fratern twin new ager twin synchron kristen wiig bill hader luke wilson craig johnson"
50837,Martha Marcy May Marlene,"sever year live cult, martha final escap call estrang sister, lucy, help. martha find quiet connecticut home luci share new husband, ted, memori experienc cult make peac hard find. flashback continu torment her, martha fail shake terribl sens dread, especi regard cult' manipul leader. drama thriller sexual abus cult boundari violat mumblegor elizabeth olsen hugh danci john hawk sean durkin"
248774,Obvious Child,"immature, newli unemploy comic must navig murki water adulthood fling graduat student result unplan pregnancy. comedi romanc independ film woman director jenni slate jake laci gabi hoffmann gillian robespierr"
10183,Frozen River,"ray eddy, upstat new york trailer mom, lure world illeg immigr smuggling. broke husband take payment new doublewide, ray reluctantli team lila, smuggler, two begin make run across frozen st. lawrenc river carri illeg chines pakistani immigr trunk ray' dodg spirit. drama human traffick woman director melissa leo misti upham charli mcdermott courtney hunt"
159014,20 Feet from Stardom,"backup singer live world lie beyond spotlight. voic bring harmoni biggest band popular music, idea singer live lead, now. documentari music bett midler mick jagger sting morgan nevil"
32456,Two Girls and a Guy,"two women confront boyfriend, two-tim actor profess etern love each. drama romanc love reveng loft analingu actor robert downey jr. natasha gregson wagner heather graham jame toback"
49963,Walking and Talking,"thing tough late amelia. best friend move apartment, cat got cancer, best friend, laura, get married. cope things, help andrew, frank, laura, brief romanc bill ""the ugli guy"". comedi drama romanc independ film woman director catherin keener ann hech liev schreiber nicol holofcen"
13508,Who Killed the Electric Car?,"1996, electr car began appear road california. quiet fast, produc exhaust, ran without gasoline... ten year later, car destroyed. documentari energi suppli automobil industri independ film martin sheen mel gibson tom hank chri pain"
22597,The Broken Hearts Club: A Romantic Comedy,"group friend search fun, love ultim west hollywood. movi entertaining, sometim cynic look live six gay men tri come term gay singl (or gay partnered) mean them. comedi drama romanc gay roommat male friendship vitro fertilis romant comedi lesbian relationship gay relationship gay interest ben weber timothi olyph matt mcgrath greg berlanti"
9707,Bubba Ho-tep,"bubba ho-tep tell ""true"" stori realli becom elvi presley. find elvi elderli resid east texa rest home, switch ident elvi imperson year ""death,"" miss chanc switch back. must team jfk fight ancient egyptian mummi soul fellow residents. comedi horror thriller mysteri fantasi john f. kennedi elvi presley bruce campbel ossi davi ella joyc coscarelli"
37532,Slam,"slam tell stori ray joshua, original, gift young mc trap war-zon hous project known dodg city. unabl find job, ray cope despair poverti neighborhood use wit verbal talent. written offlin publicist young ray joshua live washington, dc, district known dodg city, domin gang wars. one day arrest drug dealer gun talk him. put prison two rival gangs, thug life union, want recruit member. drama independ film saul william sonja sohn bonz malon marc levin"
26791,Brigham City,"we clayton lawman bishop mormon commun call brigham. town shaken woman california found murdered. clayton young deputi work fbi agent sent investigate. civil spiritu leader frighten town, clayton must uncov town' deepest secrets, find murder keep brigham rip apart. crime drama mysteri thriller richard dutcher matthew a. brown wilford brimley richard dutcher"
56666,Fiza,1993 fiza' brother disappear riot mumbai. 1999 fiza tire wait goe look him. drama foreign romanc suicid loss brother laugh jihad love racial tension hrithik roshan karisma kapoor jaya bachchan khalid moham
8675,Orgazmo,"joe young devout mormon live l.a. tri rais enough money go back utah marri girlfriend, lisa. joe spread word church latter day saint one day confront two burli bodyguards. scuffl break out, joe' martial art skill impress maxxx orbison, direct pornograph movies. comedi pornographi sex secret fight star superhero independ film wed crime mormon woman director sidekick henchmen trey parker dian bachar matt stone trey parker"
13132,All the Real Girls,"small north carolina town, paul, womanizer, meet noel, confus intellectu return home first time year sinc left board school. film depict typic romanc good girl bad boy, interest way. drama romanc southern usa small town virgin independ film best friend paul schneider zooey deschanel danni mcbride david gordon green"
47686,Dream with the Fishes,"terri suicid voyeur treat die addict final binge, terri promis kill him. comedi independ film david arquett brad hunt kathryn erb"
46989,Blue Car,"gift 18-year-old meg abandon father neglect hardwork mother. left care emot disturb younger sister, world begin unravel. find outlet write poetri support english teacher, mr. auster. start mentor relationship begin get bit complex. drama independ film woman director margaret colin agn bruckner david strathairn karen moncrieff"
192132,Palo Alto,"palo alto weav togeth three stori teenag lust, boredom, self-destruction: shy, sensit april, torn illicit flirtat soccer coach unrequit crush sweet stoner teddy; emily, offer sexual favor boy cross path; increasingli danger exploit teddi best friend fred, whose behavior may may sociopathic. drama high school soccer teenag older man younger woman relationship teenag sexual woman director emma robert jack kilmer nat wolff gia coppola"
24424,Ajami,"ajami area tel aviv israel arabs, palestinians, jew christian live togeth tens atmosphere. omar, isra arab, struggl save famili gang extortionists. also court beauti christian girl: hadir. malek, illeg palestinian worker, tri collect enough money pay mother' operation. dando, isra cop, utmost find miss brother may kill palestinians. crime drama fouad habash nisrin rihan elia saba scandar copti"
13198,Wristcutters: A Love Story,"zia, distraught break girlfriend, decid end all. unfortunately, discov real ending, run-down afterlif strikingli similar old one, bit worse. discov ex-girlfriend also ""offed"" herself, set road trip, russian rocker friend, find her. journey take absurd purgatori discov dead mean stop livin'! comedi drama fantasi romanc independ film break-up ex-boyfriend ex-girlfriend relationship roll cigarett autocid record player hypoderm needl miss pet head oven groceri store arm cast gun mouth toast listen music patrick fugit shannyn sossamon shea whigham goran dukic"
244267,I Origins,"origin follow molecular biologist studi evolut human eye. find work permeat life brief encount exot young woman slip away him. research continu year later lab partner, make stun scientif discoveri far reach implic complic scientif spiritu beliefs. travel half way around world, risk everyth ever known valid theory. scienc fiction drama independ film eye molecular biologist michael pitt brit marl astrid bergès-frisbey mike cahil"
